Episode Number,Cart Position,Cart Velocity,Pole Angle,Pole Angular Velocity,Action,Reward,Total Reward
46,-0.6962904,-0.5888215,-0.0601051,-0.1178215,1,1.0,153
46,-0.7080668,-0.39289212,-0.06246153,-0.42884505,1,1.0,154
46,-0.7159246,-0.5870765,-0.07103843,-0.15648833,0,1.0,155
46,-0.72766614,-0.7811132,-0.0741682,0.11296497,0,1.0,156
46,-0.74328846,-0.9750984,-0.0719089,0.38135728,0,1.0,157
46,-0.7627904,-0.77903295,-0.064281754,0.06689618,1,1.0,158
46,-0.77837104,-0.9731772,-0.06294383,0.33862528,0,1.0,159
46,-0.7978346,-0.7772187,-0.056171324,0.026776334,1,1.0,160
46,-0.813379,-0.971492,-0.055635795,0.30122098,0,1.0,161
46,-0.8328088,-0.775623,-0.04961138,-0.008476353,1,1.0,162
46,-0.84832126,-0.57982594,-0.049780905,-0.31639034,1,1.0,163
46,-0.8599178,-0.7742048,-0.05610871,-0.039812803,0,1.0,164
46,-0.8754019,-0.57832503,-0.056904968,-0.34965742,1,1.0,165
46,-0.8869684,-0.77259344,-0.06389812,-0.0754475,0,1.0,166
46,-0.9024203,-0.5766164,-0.06540707,-0.38758639,1,1.0,167
46,-0.9139526,-0.7707519,-0.07315879,-0.11622179,0,1.0,168
46,-0.9293676,-0.9647535,-0.075483225,0.15251271,0,1.0,169
46,-0.9486627,-0.76863647,-0.07243297,-0.16299622,1,1.0,170
46,-0.9640354,-0.5725563,-0.0756929,-0.47762182,1,1.0,171
46,-0.9754866,-0.76653254,-0.08524533,-0.20972311,0,1.0,172
46,-0.9908172,-0.5703017,-0.089439794,-0.5280323,1,1.0,173
46,-1.0022233,-0.764059,-0.10000044,-0.26481837,0,1.0,174
46,-1.0175045,-0.957622,-0.10529681,-0.0052755377,0,1.0,175
46,-1.0366569,-1.1510886,-0.10540232,0.252417,0,1.0,176
46,-1.0596787,-0.95463187,-0.10035398,-0.071563676,1,1.0,177
46,-1.0787712,-0.7582251,-0.10178526,-0.39414617,1,1.0,178
46,-1.0939357,-0.9517665,-0.10966818,-0.13520977,0,1.0,179
46,-1.1129711,-1.1451607,-0.112372376,0.120960906,0,1.0,180
46,-1.1358743,-1.3385082,-0.10995316,0.37618512,0,1.0,181
46,-1.1626445,-1.5319108,-0.10242946,0.6322759,0,1.0,182
46,-1.1932827,-1.7254658,-0.08978394,0.89102507,0,1.0,183
46,-1.227792,-1.529248,-0.07196344,0.57152283,1,1.0,184
46,-1.258377,-1.3331946,-0.06053298,0.2570649,1,1.0,185
46,-1.2850409,-1.1372631,-0.05539168,-0.054080013,1,1.0,186
46,-1.3077861,-0.9413924,-0.05647328,-0.3637122,1,1.0,187
46,-1.326614,-1.1356682,-0.063747525,-0.08935743,0,1.0,188
46,-1.3493273,-0.93969315,-0.06553467,-0.40145195,1,1.0,189
46,-1.3681211,-1.1338273,-0.07356371,-0.13012922,0,1.0,190
46,-1.3907977,-0.9377329,-0.076166295,-0.4450836,1,1.0,191
46,-1.4095523,-1.1316992,-0.08506797,-0.17734882,0,1.0,192
46,-1.4321864,-0.9354694,-0.08861495,-0.495609,1,1.0,193
46,-1.4508958,-1.1292373,-0.098527126,-0.2321163,0,1.0,194
46,-1.4734805,-0.93285567,-0.10316945,-0.55418026,1,1.0,195
46,-1.4921377,-1.1263891,-0.11425306,-0.29570165,0,1.0,196
46,-1.5146654,-0.9298395,-0.12016709,-0.6221213,1,1.0,197
46,-1.5332623,-1.1230967,-0.13260952,-0.36957017,0,1.0,198
46,-1.5557241,-0.9263644,-0.14000092,-0.7009507,1,1.0,199
47,0.027162895,0.16708761,0.045312304,-0.2854399,1,1.0,1
47,0.030504648,0.361535,0.039603505,-0.5634944,1,1.0,2
47,0.037735347,0.1658804,0.028333617,-0.25860217,0,1.0,3
47,0.041052956,0.36058664,0.023161573,-0.54221535,1,1.0,4
47,0.04826469,0.16514695,0.012317267,-0.24232554,0,1.0,5
47,0.05156763,0.3600908,0.0074707563,-0.53109795,1,1.0,6
47,0.058769442,0.16486457,-0.003151203,-0.23607041,0,1.0,7
47,0.062066734,0.3600314,-0.007872611,-0.52974564,1,1.0,8
47,0.06926736,0.16502108,-0.018467525,-0.23955376,0,1.0,9
47,0.07256778,0.3604019,-0.023258599,-0.53800416,1,1.0,10
47,0.079775825,0.16561455,-0.034018684,-0.25273958,0,1.0,11
47,0.083088115,-0.029005555,-0.039073475,0.02902211,0,1.0,12
47,0.082508005,0.16665432,-0.038493033,-0.27572837,1,1.0,13
47,0.08584109,-0.027897904,-0.0440076,0.0045696343,0,1.0,14
47,0.08528313,-0.222362,-0.043916207,0.28304932,0,1.0,15
47,0.080835894,-0.026642067,-0.038255222,-0.023154749,1,1.0,16
47,0.08030305,-0.22119512,-0.038718317,0.25721702,0,1.0,17
47,0.07587915,-0.02554239,-0.033573974,-0.04742246,1,1.0,18
47,0.0753683,-0.22016723,-0.034522425,0.23448138,0,1.0,19
47,0.070964955,-0.024569472,-0.029832797,-0.068888016,1,1.0,20
47,0.07047357,-0.21925129,-0.031210557,0.21423523,0,1.0,21
47,0.06608854,-0.41391346,-0.026925853,0.49691185,0,1.0,22
47,0.05781027,-0.2184224,-0.016987614,0.19586632,1,1.0,23
47,0.053441823,-0.02306162,-0.013070289,-0.10212668,1,1.0,24
47,0.05298059,-0.21799384,-0.015112822,0.18640412,0,1.0,25
47,0.048620712,-0.02265896,-0.01138474,-0.11100774,1,1.0,26
47,0.048167534,-0.21761595,-0.013604894,0.17806174,0,1.0,27
47,0.043815214,-0.022301964,-0.01004366,-0.11888183,1,1.0,28
47,0.043369174,-0.21727858,-0.012421297,0.17061557,0,1.0,29
47,0.039023604,-0.02198107,-0.009008985,-0.12595987,1,1.0,30
47,0.038583983,-0.21697281,-0.011528183,0.16386725,0,1.0,31
47,0.034244526,-0.02168774,-0.008250838,-0.13243009,1,1.0,32
47,0.033810772,-0.21669054,-0.010899439,0.15763843,0,1.0,33
47,0.029476961,-0.021414246,-0.007746671,-0.13846298,1,1.0,34
47,0.029048676,-0.21642439,-0.010515931,0.15176596,0,1.0,35
47,0.024720188,-0.4113942,-0.0074806116,0.44111288,0,1.0,36
47,0.016492303,-0.21616718,0.0013416461,0.14608127,1,1.0,37
47,0.012168961,-0.41130832,0.0042632716,0.43918717,0,1.0,38
47,0.0039427937,-0.21624698,0.013047014,0.14785118,1,1.0,39
47,-0.0003821458,-0.4115533,0.016004039,0.44462147,0,1.0,40
47,-0.008613212,-0.21666141,0.024896467,0.15702604,1,1.0,41
47,-0.01294644,-0.021904588,0.02803699,-0.12769985,1,1.0,42
47,-0.013384532,-0.21741673,0.025482992,0.17369491,0,1.0,43
47,-0.017732866,-0.022668587,0.02895689,-0.11084128,1,1.0,44
47,-0.018186238,-0.21819325,0.026740065,0.1908349,0,1.0,45
47,-0.022550102,-0.023463845,0.030556763,-0.09329414,1,1.0,46
47,-0.02301938,0.17120712,0.028690878,-0.376182,1,1.0,47
47,-0.019595237,-0.024310347,0.02116724,-0.07459252,0,1.0,48
47,-0.020081446,0.17050186,0.019675389,-0.36052266,1,1.0,49
47,-0.016671408,-0.024894169,0.012464936,-0.061701167,0,1.0,50
47,-0.017169291,0.17004687,0.011230912,-0.3504254,1,1.0,51
47,-0.0137683535,-0.025232991,0.004222404,-0.054222275,0,1.0,52
47,-0.014273014,0.16982816,0.003137959,-0.34557,1,1.0,53
47,-0.01087645,-0.025338285,-0.0037734413,-0.051899225,0,1.0,54
47,-0.011383216,0.16983756,-0.0048114257,-0.3457703,1,1.0,55
47,-0.007986465,-0.02521561,-0.011726832,-0.05460848,0,1.0,56
47,-0.008490777,0.17007251,-0.012819001,-0.35096812,1,1.0,57
47,-0.0050893268,-0.024864819,-0.019838365,-0.062354844,0,1.0,58
47,-0.005586623,0.17053586,-0.021085462,-0.36123028,1,1.0,59
47,-0.0021759057,-0.024280125,-0.028310066,-0.07526993,0,1.0,60
47,-0.0026615083,-0.21898502,-0.029815465,0.20834835,0,1.0,61
47,-0.007041209,-0.02344971,-0.025648499,-0.093588725,1,1.0,62
47,-0.007510203,-0.21819483,-0.027520273,0.19089305,0,1.0,63
47,-0.011874099,-0.022690209,-0.023702413,-0.11034278,1,1.0,64
47,-0.012327904,-0.21746464,-0.025909267,0.17476894,0,1.0,65
47,-0.016677197,-0.021981645,-0.022413889,-0.1259736,1,1.0,66
47,-0.01711683,-0.21677545,-0.02493336,0.15955457,0,1.0,67
47,-0.021452338,-0.021305569,-0.02174227,-0.14088875,1,1.0,68
47,-0.02187845,-0.21610948,-0.024560045,0.14485633,0,1.0,69
47,-0.02620064,-0.02064458,-0.021662919,-0.15547253,1,1.0,70
47,-0.026613532,-0.21544977,-0.024772368,0.1302983,0,1.0,71
47,-0.030922526,-0.01998188,-0.022166403,-0.17009592,1,1.0,72
47,-0.031322163,-0.21477966,-0.025568321,0.11551258,0,1.0,73
47,-0.035617758,-0.019300861,-0.02325807,-0.18512604,1,1.0,74
47,-0.036003776,-0.21408245,-0.02696059,0.10013006,0,1.0,75
47,-0.040285423,-0.40880784,-0.024957988,0.38418654,0,1.0,76
47,-0.04846158,-0.21334061,-0.017274259,0.08374012,1,1.0,77
47,-0.052728392,-0.40821072,-0.015599456,0.3709233,0,1.0,78
47,-0.060892608,-0.21287067,-0.008180989,0.07336283,1,1.0,79
47,-0.06515002,-0.017632395,-0.0067137326,-0.22188997,1,1.0,80
47,-0.065502666,-0.21265775,-0.011151532,0.068667635,0,1.0,81
47,-0.06975582,-0.40761805,-0.009778179,0.35781145,0,1.0,82
47,-0.07790818,-0.21235847,-0.0026219506,0.06206132,1,1.0,83
47,-0.082155354,-0.017199023,-0.0013807241,-0.2314477,1,1.0,84
47,-0.08249933,-0.21230122,-0.006009678,0.060799386,0,1.0,85
47,-0.08674536,-0.4073365,-0.00479369,0.35158017,0,1.0,86
47,-0.094892085,-0.2121467,0.0022379132,0.057389513,1,1.0,87
47,-0.09913502,-0.017056905,0.0033857035,-0.23458649,1,1.0,88
47,-0.09947616,-0.21222706,-0.0013060265,0.05916246,0,1.0,89
47,-0.1037207,-0.017086413,-0.00012277724,-0.23393224,1,1.0,90
47,-0.10406243,-0.21220662,-0.004801422,0.058711957,0,1.0,91
47,-0.108306564,-0.017016146,-0.003627183,-0.23548198,1,1.0,92
47,-0.108646885,-0.21208608,-0.0083368225,0.05605462,0,1.0,93
47,-0.112888604,-0.016845597,-0.00721573,-0.23924693,1,1.0,94
47,-0.11322552,-0.21186373,-0.012000669,0.05115124,0,1.0,95
47,-0.11746279,-0.016571775,-0.010977644,-0.2452937,1,1.0,96
47,-0.11779423,-0.21153523,-0.015883518,0.043906488,0,1.0,97
47,-0.12202493,-0.016189158,-0.015005388,-0.2537452,1,1.0,98
47,-0.12234872,-0.21109368,-0.020080293,0.03416723,0,1.0,99
47,-0.12657058,-0.015689608,-0.019396948,-0.264783,1,1.0,100
47,-0.12688439,-0.21052942,-0.024692608,0.021719392,0,1.0,101
47,-0.13109498,-0.0150622055,-0.02425822,-0.2786509,1,1.0,102
47,-0.13139622,-0.20982985,-0.029831238,0.0062833666,0,1.0,103
47,-0.13559282,-0.40451157,-0.029705571,0.28940693,0,1.0,104
47,-0.14368305,-0.20897888,-0.023917433,-0.012494845,1,1.0,105
47,-0.14786261,-0.4037498,-0.02416733,0.27254692,0,1.0,106
47,-0.15593761,-0.2082915,-0.018716391,-0.027659424,1,1.0,107
47,-0.16010344,-0.4031401,-0.01926958,0.25906,0,1.0,108
47,-0.16816625,-0.20774844,-0.014088379,-0.039637987,1,1.0,109
47,-0.17232122,-0.40266556,-0.014881139,0.24856684,0,1.0,110
47,-0.18037453,-0.2073343,-0.009909802,-0.048772532,1,1.0,111
47,-0.18452121,-0.40231276,-0.010885254,0.24076736,0,1.0,112
47,-0.19256747,-0.20703702,-0.0060699056,-0.05532909,1,1.0,113
47,-0.1967082,-0.40207142,-0.0071764877,0.23543257,0,1.0,114
47,-0.20474964,-0.20684767,-0.0024678363,-0.05950538,1,1.0,115
47,-0.2088866,-0.40193415,-0.0036579438,0.23239791,0,1.0,116
47,-0.21692528,-0.20676011,0.0009900143,-0.06143661,1,1.0,117
47,-0.22106047,-0.011652372,-0.0002387179,-0.353807,1,1.0,118
47,-0.22129352,-0.20677093,-0.007314858,-0.06119937,0,1.0,119
47,-0.22542894,-0.40178725,-0.008538846,0.22916672,0,1.0,120
47,-0.23346469,-0.20654431,-0.0039555114,-0.06619738,1,1.0,121
47,-0.23759557,-0.0113658765,-0.0052794586,-0.36012566,1,1.0,122
47,-0.23782289,-0.20641239,-0.012481972,-0.06911214,0,1.0,123
47,-0.24195114,-0.40135318,-0.0138642145,0.21960668,0,1.0,124
47,-0.2499782,-0.59627426,-0.009472081,0.5078842,0,1.0,125
47,-0.26190367,-0.4010201,0.00068560307,0.21223141,1,1.0,126
47,-0.26992407,-0.20590797,0.0049302313,-0.08023516,1,1.0,127
47,-0.27404225,-0.010857041,0.0033255282,-0.3713585,1,1.0,128
47,-0.2742594,-0.20602608,-0.004101642,-0.07762887,0,1.0,129
47,-0.27837992,-0.40108898,-0.0056542195,0.21375716,0,1.0,130
47,-0.2864017,-0.20588666,-0.0013790765,-0.080703996,1,1.0,131
47,-0.29051942,-0.010744968,-0.0029931564,-0.3738217,1,1.0,132
47,-0.29073432,-0.20582427,-0.01046959,-0.082084045,0,1.0,133
47,-0.2948508,-0.4007946,-0.012111271,0.2072774,0,1.0,134
47,-0.3028667,-0.20550157,-0.007965723,-0.08920127,1,1.0,135
47,-0.30697674,-0.01026635,-0.009749749,-0.38438672,1,1.0,136
47,-0.30718207,-0.20524853,-0.017437482,-0.094793715,0,1.0,137
47,-0.31128702,-0.40011626,-0.019333357,0.1923371,0,1.0,138
47,-0.31928936,-0.20472316,-0.015486615,-0.106381446,1,1.0,139
47,-0.3233838,-0.3996198,-0.017614244,0.18137556,0,1.0,140
47,-0.33137622,-0.20425029,-0.013986733,-0.11681156,1,1.0,141
47,-0.33546123,-0.39916906,-0.016322965,0.17142606,0,1.0,142
47,-0.34344462,-0.20381734,-0.012894443,-0.12636124,1,1.0,143
47,-0.34752095,-0.008513064,-0.015421668,-0.42308417,1,1.0,144
47,-0.3476912,-0.20341319,-0.02388335,-0.13530254,0,1.0,145
47,-0.35175946,-0.007957422,-0.026589403,-0.4354236,1,1.0,146
47,-0.3519186,-0.20269307,-0.035297874,-0.15123975,0,1.0,147
47,-0.35597247,-0.39729226,-0.03832267,0.1301018,0,1.0,148
47,-0.36391833,-0.2016429,-0.03572063,-0.17442088,1,1.0,149
47,-0.36795118,-0.3962359,-0.03920905,0.10678279,0,1.0,150
47,-0.3758759,-0.20057465,-0.037073396,-0.19800803,1,1.0,151
47,-0.3798874,-0.39514726,-0.041033555,0.08275325,0,1.0,152
47,-0.38779035,-0.5896577,-0.03937849,0.36221287,0,1.0,153
47,-0.3995835,-0.39399883,-0.032134235,0.057377763,1,1.0,154
47,-0.40746346,-0.19843121,-0.030986678,-0.24526805,1,1.0,155
47,-0.4114321,-0.3930972,-0.03589204,0.037482135,0,1.0,156
47,-0.41929403,-0.58768654,-0.035142396,0.3186282,0,1.0,157
47,-0.43104777,-0.7822908,-0.028769832,0.60002464,0,1.0,158
47,-0.4466936,-0.58677846,-0.01676934,0.29842025,1,1.0,159
47,-0.45842916,-0.7816574,-0.010800934,0.5857676,0,1.0,160
47,-0.4740623,-0.58638585,0.00091441796,0.28970197,1,1.0,161
47,-0.48579,-0.39127696,0.006708457,-0.0026924256,1,1.0,162
47,-0.49361557,-0.19625184,0.0066546085,-0.29325122,1,1.0,163
47,-0.4975406,-0.0012253983,0.00078958424,-0.583828,1,1.0,164
47,-0.49756512,-0.1963584,-0.010886976,-0.29089642,0,1.0,165
47,-0.50149226,-0.00108292,-0.016704904,-0.586993,1,1.0,166
47,-0.50151396,-0.19596697,-0.028444763,-0.2996187,0,1.0,167
47,-0.50543326,-0.0004513715,-0.03443714,-0.60113513,1,1.0,168
47,-0.5054423,-0.1950751,-0.04645984,-0.31949514,0,1.0,169
47,-0.5093438,-0.38950562,-0.052849744,-0.041818302,0,1.0,170
47,-0.5171339,-0.19366723,-0.05368611,-0.35069636,1,1.0,171
47,-0.52100724,-0.3879862,-0.060700037,-0.07541395,0,1.0,172
47,-0.528767,-0.19204898,-0.062208313,-0.3866134,1,1.0,173
47,-0.532608,-0.3862352,-0.06994058,-0.1141749,0,1.0,174
47,-0.5403327,-0.19018443,-0.07222408,-0.42807788,1,1.0,175
47,-0.54413635,-0.38421315,-0.08078564,-0.15900898,0,1.0,176
47,-0.55182064,-0.57809114,-0.083965816,0.10713442,0,1.0,177
47,-0.56338245,-0.77191573,-0.08182313,0.37219006,0,1.0,178
47,-0.57882077,-0.96578574,-0.074379325,0.637993,0,1.0,179
47,-0.5981365,-0.76970977,-0.061619468,0.3228448,1,1.0,180
47,-0.6135307,-0.57376695,-0.05516257,0.011383761,1,1.0,181
47,-0.625006,-0.7680562,-0.054934897,0.28616476,0,1.0,182
47,-0.64036715,-0.5721956,-0.049211603,-0.023325725,1,1.0,183
47,-0.65181106,-0.7665785,-0.049678117,0.25343332,0,1.0,184
47,-0.6671426,-0.57078373,-0.04460945,-0.05449592,1,1.0,185
47,-0.6785583,-0.37505147,-0.04569937,-0.36091304,1,1.0,186
47,-0.6860593,-0.569495,-0.05291763,-0.08298313,0,1.0,187
47,-0.6974492,-0.76382005,-0.05457729,0.19254586,0,1.0,188
47,-0.71272564,-0.5679616,-0.050726376,-0.1168422,1,1.0,189
47,-0.72408485,-0.7623214,-0.05306322,0.15941536,0,1.0,190
47,-0.7393313,-0.9566451,-0.049874913,0.43489736,0,1.0,191
47,-0.75846416,-0.7608538,-0.041176964,0.12691855,1,1.0,192
47,-0.7736813,-0.56516695,-0.038638595,-0.1784656,1,1.0,193
47,-0.7849846,-0.36951396,-0.042207908,-0.48308295,1,1.0,194
47,-0.79237485,-0.56401557,-0.051869564,-0.2039958,0,1.0,195
47,-0.8036552,-0.3681917,-0.05594948,-0.5125794,1,1.0,196
47,-0.811019,-0.5624828,-0.06620107,-0.23803933,0,1.0,197
47,-0.82226866,-0.36648062,-0.070961855,-0.5508475,1,1.0,198
47,-0.8295983,-0.5605379,-0.081978805,-0.28133944,0,1.0,199
48,0.0011808146,0.21873546,-0.008494555,-0.27429292,1,1.0,1
48,0.0055555236,0.023735724,-0.013980413,0.015698746,0,1.0,2
48,0.0060302382,0.21905535,-0.013666438,-0.28136218,1,1.0,3
48,0.010411345,0.024130981,-0.01929368,0.0069792713,0,1.0,4
48,0.010893965,0.21952423,-0.019154096,-0.29172805,1,1.0,5
48,0.01528445,0.02468056,-0.024988657,-0.0051471097,0,1.0,6
48,0.015778061,0.22015181,-0.0250916,-0.30560833,1,1.0,7
48,0.020181097,0.025396239,-0.031203767,-0.020943101,0,1.0,8
48,0.020689022,0.22095147,-0.03162263,-0.32330558,1,1.0,9
48,0.02510805,0.026293742,-0.03808874,-0.040760465,0,1.0,10
48,0.025633926,0.22194059,-0.038903948,-0.34521326,1,1.0,11
48,0.030072737,0.02739303,-0.045808215,-0.065047614,0,1.0,12
48,0.0306206,-0.16704324,-0.047109168,0.21283793,0,1.0,13
48,0.027279733,0.028719481,-0.04285241,-0.09432534,1,1.0,14
48,0.027854124,-0.16576292,-0.044738915,0.18453568,0,1.0,15
48,0.024538865,0.029969672,-0.041048203,-0.12191826,1,1.0,16
48,0.025138259,-0.16454087,-0.043486565,0.15753701,0,1.0,17
48,0.021847442,0.031175833,-0.040335827,-0.14854154,1,1.0,18
48,0.022470957,-0.163346,-0.043306656,0.13114835,0,1.0,19
48,0.019204037,0.032368694,-0.04068369,-0.1748766,1,1.0,20
48,0.01985141,0.22804856,-0.04418122,-0.48011124,1,1.0,21
48,0.024412382,0.03357724,-0.053783447,-0.20167395,0,1.0,22
48,0.025083927,-0.1607359,-0.057816926,0.073569596,0,1.0,23
48,0.021869209,-0.3549834,-0.056345534,0.34746522,0,1.0,24
48,0.014769542,-0.15910715,-0.049396228,0.037560333,1,1.0,25
48,0.011587399,-0.35348722,-0.048645023,0.31425822,0,1.0,26
48,0.0045176544,-0.15770729,-0.04235986,0.006639719,1,1.0,27
48,0.0013635089,-0.35219693,-0.042227063,0.28566244,0,1.0,28
48,-0.00568043,-0.156499,-0.036513817,-0.020033885,1,1.0,29
48,-0.00881041,-0.35107878,-0.036914494,0.26090857,0,1.0,30
48,-0.015831986,-0.15544987,-0.03169632,-0.043185297,1,1.0,31
48,-0.018940983,-0.3501033,-0.032560028,0.23933104,0,1.0,32
48,-0.025943048,-0.5447453,-0.027773406,0.5215684,0,1.0,33
48,-0.036837954,-0.3492437,-0.017342038,0.22026469,1,1.0,34
48,-0.04382283,-0.5441135,-0.012936745,0.50742716,0,1.0,35
48,-0.0547051,-0.3488117,-0.002788201,0.21069565,1,1.0,36
48,-0.061681334,-0.5438937,0.001425712,0.50249773,0,1.0,37
48,-0.07255921,-0.34879184,0.011475667,0.21026446,1,1.0,38
48,-0.079535045,-0.15383583,0.015680956,-0.078776516,1,1.0,39
48,-0.08261176,0.04105785,0.014105426,-0.36647108,1,1.0,40
48,-0.0817906,-0.15426168,0.006776004,-0.06937409,0,1.0,41
48,-0.08487584,-0.34948012,0.005388522,0.22543897,0,1.0,42
48,-0.09186544,-0.15443559,0.009897302,-0.06553935,1,1.0,43
48,-0.09495415,-0.34969804,0.008586515,0.23024972,0,1.0,44
48,-0.10194811,-0.15469982,0.013191509,-0.0597124,1,1.0,45
48,-0.10504211,-0.3500084,0.011997261,0.23710318,0,1.0,46
48,-0.11204228,-0.15505989,0.016739324,-0.05177144,1,1.0,47
48,-0.11514347,-0.35041782,0.015703896,0.24614552,0,1.0,48
48,-0.12215183,-0.15552363,0.020626806,-0.04154295,1,1.0,49
48,-0.1252623,-0.3509352,0.019795947,0.2575759,0,1.0,50
48,-0.132281,-0.15610138,0.024947464,-0.028797936,1,1.0,51
48,-0.13540304,0.03865409,0.024371507,-0.31350645,1,1.0,52
48,-0.13462995,-0.15680642,0.018101377,-0.013238239,0,1.0,53
48,-0.13776608,0.038051322,0.017836614,-0.30015546,1,1.0,54
48,-0.13700506,-0.15732026,0.011833504,-0.0019010031,0,1.0,55
48,-0.14015146,0.037629995,0.0117954835,-0.29082695,1,1.0,56
48,-0.13939886,-0.15765814,0.0059789447,0.005552672,0,1.0,57
48,-0.14255202,0.037377555,0.006089998,-0.28523785,1,1.0,58
48,-0.14180447,-0.15783072,0.00038524118,0.009359587,0,1.0,59
48,-0.14496109,0.037285704,0.0005724329,-0.28320175,1,1.0,60
48,-0.14421538,-0.15784441,-0.0050916024,0.0096616475,0,1.0,61
48,-0.14737226,0.037350193,-0.0048983693,-0.28462338,1,1.0,62
48,-0.14662525,-0.15770155,-0.010590837,0.0065106135,0,1.0,63
48,-0.14977929,0.03757067,-0.0104606245,-0.28949493,1,1.0,64
48,-0.14902787,-0.15740056,-0.016250525,-0.00012945953,0,1.0,65
48,-0.15217589,0.037950628,-0.016253114,-0.297895,1,1.0,66
48,-0.15141687,-0.15693592,-0.022211013,-0.010382008,0,1.0,67
48,-0.15455559,0.03849742,-0.022418654,-0.30998918,1,1.0,68
48,-0.15378565,0.23393148,-0.028618436,-0.60965717,1,1.0,69
48,-0.14910701,0.039221033,-0.04081158,-0.32612374,0,1.0,70
48,-0.1483226,-0.15529682,-0.047334056,-0.046585217,0,1.0,71
48,-0.15142854,-0.34970918,-0.04826576,0.23079571,0,1.0,72
48,-0.15842271,-0.5441094,-0.043649845,0.5078718,0,1.0,73
48,-0.1693049,-0.3484005,-0.03349241,0.2017591,1,1.0,74
48,-0.17627291,-0.5430278,-0.029457228,0.48369145,0,1.0,75
48,-0.18713346,-0.3475028,-0.019783398,0.18187197,1,1.0,76
48,-0.19408353,-0.15210344,-0.01614596,-0.116985664,1,1.0,77
48,-0.1971256,-0.34699038,-0.018485673,0.17055993,0,1.0,78
48,-0.2040654,-0.15160878,-0.015074474,-0.12789688,1,1.0,79
48,-0.20709758,-0.34651157,-0.017632412,0.15999238,0,1.0,80
48,-0.2140278,-0.15114169,-0.014432563,-0.13820057,1,1.0,81
48,-0.21705064,-0.346054,-0.017196575,0.1498944,0,1.0,82
48,-0.22397172,-0.15069005,-0.014198687,-0.14816369,1,1.0,83
48,-0.22698551,-0.34560582,-0.01716196,0.14000623,0,1.0,84
48,-0.23389764,-0.15024234,-0.014361836,-0.15804122,1,1.0,85
48,-0.23690249,-0.34515575,-0.017522661,0.13007651,0,1.0,86
48,-0.2438056,-0.14978723,-0.014921131,-0.16808268,1,1.0,87
48,-0.24680135,-0.34469247,-0.018282784,0.11985597,0,1.0,88
48,-0.2536952,-0.1493134,-0.015885664,-0.17853849,1,1.0,89
48,-0.25668147,-0.34420446,-0.019456435,0.109091036,0,1.0,90
48,-0.26356554,-0.1488092,-0.017274613,-0.18966624,1,1.0,91
48,-0.26654172,-0.3436798,-0.021067938,0.09751758,0,1.0,92
48,-0.27341533,-0.14826234,-0.019117586,-0.20173708,1,1.0,93
48,-0.27638057,-0.34310573,-0.023152327,0.08485437,0,1.0,94
48,-0.2832427,-0.5378883,-0.021455241,0.37014374,0,1.0,95
48,-0.29400045,-0.34246817,-0.014052366,0.070773676,1,1.0,96
48,-0.30084983,-0.5373859,-0.0126368925,0.3589901,0,1.0,97
48,-0.31159753,-0.34208658,-0.0054570907,0.062349398,1,1.0,98
48,-0.31843928,-0.5371299,-0.004210103,0.3533056,0,1.0,99
48,-0.32918188,-0.3419483,0.0028560092,0.059298076,1,1.0,100
48,-0.33602083,-0.5371111,0.0040419707,0.35288072,0,1.0,101
48,-0.34676304,-0.34204686,0.011099585,0.061475087,1,1.0,102
48,-0.353604,-0.53732616,0.012329087,0.35763922,0,1.0,103
48,-0.36435053,-0.34238166,0.019481871,0.06886934,1,1.0,104
48,-0.37119815,-0.14754434,0.020859258,-0.21760385,1,1.0,105
48,-0.37414902,0.047273308,0.016507182,-0.5036346,1,1.0,106
48,-0.37320358,-0.14807735,0.00643449,-0.2057956,0,1.0,107
48,-0.37616512,0.04695199,0.002318578,-0.49644184,1,1.0,108
48,-0.37522608,-0.14820258,-0.0076102586,-0.20302911,0,1.0,109
48,-0.37819013,0.04702738,-0.011670841,-0.49810296,1,1.0,110
48,-0.37724957,-0.14792809,-0.0216329,-0.20912082,0,1.0,111
48,-0.38020813,-0.34273416,-0.025815317,0.07666031,0,1.0,112
48,-0.38706282,-0.14725181,-0.02428211,-0.22405435,1,1.0,113
48,-0.39000785,0.048208628,-0.028763197,-0.5242968,1,1.0,114
48,-0.3890437,-0.14649698,-0.039249133,-0.24081443,0,1.0,115
48,-0.3919736,-0.34103692,-0.044065423,0.039234463,0,1.0,116
48,-0.39879435,-0.14531168,-0.043280732,-0.26701945,1,1.0,117
48,-0.4017006,-0.33979008,-0.04862112,0.011704389,0,1.0,118
48,-0.4084964,-0.53418225,-0.048387036,0.28865907,0,1.0,119
48,-0.41918004,-0.33840486,-0.042613853,-0.018883511,1,1.0,120
48,-0.42594814,-0.5328906,-0.042991523,0.26005557,0,1.0,121
48,-0.43660596,-0.7273733,-0.03779041,0.53887445,0,1.0,122
48,-0.45115343,-0.531741,-0.027012924,0.23452783,1,1.0,123
48,-0.46178824,-0.33624375,-0.022322366,-0.066551946,1,1.0,124
48,-0.4685131,-0.53103864,-0.023653405,0.2190054,0,1.0,125
48,-0.47913387,-0.72581464,-0.019273298,0.5041342,0,1.0,126
48,-0.49365017,-0.53042644,-0.009190613,0.20544034,1,1.0,127
48,-0.5042587,-0.72541577,-0.0050818063,0.49520996,0,1.0,128
48,-0.518767,-0.53022254,0.004822393,0.20092984,1,1.0,129
