Episode Number,Cart Position,Cart Velocity,Pole Angle,Pole Angular Velocity,Action,Exploration Rate,Reward,Score
7,0.03358156,-0.16420947,-0.0006503332,0.2686513,0,0.8868671875860644,-0.047955469926819205,5
7,0.03029737,0.030921757,0.004722693,-0.024236673,1,0.8859803203984784,-0.4072359763085842,6
7,0.030915806,0.22597566,0.004237959,-0.3154258,1,0.88509434007808,0.048473384231328964,7
7,0.03543532,0.030793604,-0.0020705566,-0.021409385,0,0.8842092457380019,0.2167402533814311,8
7,0.03605119,-0.1642986,-0.0024987443,0.27061954,0,0.8833250364922639,-0.042818766087293625,9
7,0.03276522,0.030858926,0.0029136464,-0.022850456,1,0.8824417114557717,-0.04149021115154028,10
7,0.033382397,0.22593898,0.0024566373,-0.31461266,1,0.8815592697443159,0.04570090677589178,11
7,0.037901178,0.030782111,-0.0038356162,-0.021156015,0,0.8806777104745716,-0.13789788354188204,12
7,0.03851682,0.22595885,-0.0042587365,-0.31504664,1,0.8797970327640969,-0.04231203347444534,13
7,0.043035995,0.4211412,-0.01055967,-0.6090696,1,0.8789172357313328,-0.6300933193415403,14
7,0.05145882,0.22616847,-0.02274106,-0.31973127,0,0.8780383184956015,-1.2181391008198261,15
7,0.05598219,0.42160678,-0.029135685,-0.61949825,1,0.8771602801771059,-0.6394624710083008,16
7,0.06441432,0.6171233,-0.04152565,-0.9212132,1,0.8762831198969288,-1.238996535539627,17
7,0.07675679,0.81278104,-0.059949916,-1.2266519,1,0.8754068367770318,-1.8424265086650848,18
7,0.093012415,0.6184799,-0.08448295,-0.95333844,0,0.8745314299402548,-2.453303709626198,19
7,0.10538201,0.42459,-0.10354972,-0.6883493,0,0.8736568985103146,-1.9066765904426575,20
7,0.11387381,0.6209851,-0.11731671,-1.0117532,1,0.8727832416118043,-1.376698911190033,21
7,0.12629351,0.8174603,-0.13755177,-1.3388523,1,0.8719104583701925,-2.0235061645507812,22
7,0.14264272,0.62431216,-0.16432881,-1.0921794,0,0.8710385479118223,-2.677704393863678,23
7,0.15512896,0.8211728,-0.18617241,-1.4315878,1,0.8701675093639105,-2.1843597292900085,24
7,0.17155242,0.6287718,-0.21480416,-1.2023925,0,0.8692973418545467,-2.8631746768951416,25
8,0.031116175,0.22589402,0.0011041588,-0.31361887,1,0.8692973418545467,0.042839732486754656,1
8,0.035634056,0.4210002,-0.005168218,-0.60595334,1,0.8684280445126921,-0.40640593506395817,2
8,0.044054057,0.61619407,-0.017287286,-0.9002597,1,0.8675596164681794,-1.2119067832827568,3
8,0.05637794,0.42131057,-0.03529248,-0.6130603,0,0.8666920568517111,-1.8005194142460823,4
8,0.06480415,0.6169075,-0.047553685,-0.91664684,1,0.8658253647948594,-1.2261204421520233,5
8,0.0771423,0.81263906,-0.065886624,-1.2238878,1,0.8649595394300645,-1.8332939594984055,6
8,0.093395084,1.0085448,-0.09036438,-1.5364655,1,0.8640945798906344,-2.44777575135231,7
8,0.11356598,0.81461954,-0.12109369,-1.2732954,0,0.8632304853107438,-3.072930872440338,8
8,0.12985837,1.0110604,-0.1465596,-1.6013135,1,0.862367254825433,-2.546590566635132,9
